id,tool_id,D,d_1_,d_2_,l_,L,z,morse_taper,execution,fi_,mat_,group,D_1,d_,h_,l_1_,l_2_,r_,l_0_,reamer_type,fi_1_,gamma_,lambda_,reamer_taper,d_2_additional,created_at,updated_at
472,13716,34.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
473,13717,34.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
474,13718,35.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
475,13719,35.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
476,13720,36.0,16.0,27.0,22.0,50.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
477,13721,36.0,16.0,27.0,22.0,50.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
478,13722,38.0,16.0,27.0,22.0,50.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
479,13723,38.0,16.0,27.0,22.0,50.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
480,13724,40.0,16.0,27.0,22.0,50.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
481,13725,40.0,16.0,27.0,22.0,50.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
482,13726,42.0,16.0,27.0,22.0,50.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
483,13727,42.0,16.0,27.0,22.0,50.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
484,13728,44.0,16.0,27.0,22.0,50.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
485,13729,44.0,16.0,27.0,22.0,50.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
486,13730,45.0,16.0,27.0,22.0,50.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
487,13731,45.0,16.0,27.0,22.0,50.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,40.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
488,13732,46.0,19.0,32.0,25.0,56.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
489,13733,46.0,19.0,32.0,25.0,56.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
490,13734,48.0,19.0,32.0,25.0,56.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
491,13735,48.0,19.0,32.0,25.0,56.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
492,13736,50.0,19.0,32.0,25.0,56.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
493,13737,50.0,19.0,32.0,25.0,56.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
494,13738,52.0,19.0,32.0,25.0,56.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
495,13739,52.0,19.0,32.0,25.0,56.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
496,13740,55.0,22.0,39.0,30.0,63.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
497,13741,55.0,22.0,39.0,30.0,63.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
498,13742,56.0,22.0,39.0,30.0,63.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
499,13743,56.0,22.0,39.0,30.0,63.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
500,13744,60.0,22.0,39.0,30.0,63.0,8,,2,90.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
501,13745,60.0,22.0,39.0,30.0,63.0,8,,1,15.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
502,13746,63.0,22.0,39.0,30.0,63.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
503,13747,63.0,22.0,39.0,30.0,63.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
504,13748,65.0,27.0,46.0,30.0,71.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
505,13749,65.0,27.0,46.0,30.0,71.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
506,13750,67.0,27.0,46.0,32.0,71.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
507,13751,67.0,27.0,46.0,32.0,71.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
508,13752,70.0,27.0,46.0,32.0,71.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
509,13753,70.0,27.0,46.0,32.0,71.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
510,13754,71.0,27.0,46.0,32.0,71.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
511,13755,71.0,27.0,46.0,32.0,71.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
512,13756,75.0,27.0,46.0,32.0,71.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
513,13757,75.0,27.0,46.0,32.0,71.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
514,13758,80.0,32.0,55.0,32.0,80.0,10,,2,90.0,"8,9,10,51",Тип 2,,,,63.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
515,13759,80.0,32.0,55.0,32.0,80.0,10,,1,15.0,"8,9,10,51",Тип 2,,,,63.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
516,13760,32.0,13.0,21.0,36.0,22.0,6,,1,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
517,13761,34.0,13.0,21.0,36.0,22.0,6,,1,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
518,13762,35.0,13.0,21.0,36.0,22.0,6,,1,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
519,13763,36.0,16.0,27.0,40.0,22.0,8,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
520,13764,38.0,16.0,27.0,40.0,22.0,8,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
521,13765,40.0,16.0,27.0,40.0,22.0,8,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
522,13766,42.0,16.0,27.0,40.0,22.0,10,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
523,13767,44.0,16.0,27.0,40.0,22.0,10,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
524,13768,45.0,16.0,27.0,40.0,22.0,10,,1,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
525,13769,46.0,19.0,32.0,45.0,25.0,10,,1,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
526,13770,48.0,19.0,32.0,45.0,25.0,10,,1,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
527,13771,50.0,19.0,32.0,45.0,25.0,10,,1,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
528,13772,32.0,,,38.0,292.0,6,3.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
529,13773,32.0,,,38.0,292.0,6,3.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
530,13774,32.0,,,38.0,292.0,6,3.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
531,13775,32.0,,,38.0,317.0,6,4.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
532,13776,32.0,,,38.0,317.0,6,4.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
533,13777,32.0,,,38.0,317.0,6,4.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
534,13778,34.0,,,38.0,296.0,6,3.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
535,13779,34.0,,,38.0,296.0,6,3.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
536,13780,34.0,,,38.0,296.0,6,3.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
537,13781,34.0,,,38.0,321.0,6,4.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
538,13782,34.0,,,38.0,321.0,6,4.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
539,13783,34.0,,,38.0,321.0,6,4.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
540,13784,35.0,,,38.0,296.0,6,3.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
541,13785,35.0,,,38.0,296.0,6,3.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
542,13786,35.0,,,38.0,296.0,6,3.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
543,13787,35.0,,,38.0,321.0,6,4.0,,5.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
544,13788,35.0,,,38.0,321.0,6,4.0,,15.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
545,13789,35.0,,,38.0,321.0,6,4.0,,45.0,,Тип 1,,,3.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
546,13790,36.0,,,42.0,325.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
547,13791,36.0,,,42.0,325.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
548,13792,36.0,,,42.0,325.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
549,13793,37.0,,,42.0,325.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
550,13794,37.0,,,42.0,325.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
551,13795,37.0,,,42.0,325.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
552,13796,38.0,,,42.0,329.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
553,13797,38.0,,,42.0,329.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
554,13798,38.0,,,42.0,329.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
555,13799,40.0,,,42.0,329.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
556,13800,40.0,,,42.0,329.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
557,13801,40.0,,,42.0,329.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
558,13802,42.0,,,42.0,333.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
559,13803,42.0,,,42.0,333.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
560,13804,42.0,,,42.0,333.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
561,13805,45.0,,,42.0,336.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
562,13806,45.0,,,42.0,336.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
563,13807,45.0,,,42.0,336.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
564,13808,47.0,,,45.0,340.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
565,13809,47.0,,,45.0,340.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
566,13810,47.0,,,45.0,340.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
567,13811,48.0,,,45.0,344.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
568,13812,48.0,,,45.0,344.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
569,13813,48.0,,,45.0,344.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
570,13814,50.0,,,45.0,344.0,6,4.0,,5.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
571,13815,50.0,,,45.0,344.0,6,4.0,,15.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
572,13816,50.0,,,45.0,344.0,6,4.0,,45.0,,Тип 1,,,4.0,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
573,13817,40.0,16.0,,40.0,63.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
574,13818,40.0,16.0,,40.0,63.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
575,13819,40.0,16.0,,40.0,63.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
576,13820,42.0,16.0,,40.0,63.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
577,13821,42.0,16.0,,40.0,63.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
578,13822,42.0,16.0,,40.0,63.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
579,13823,45.0,16.0,,40.0,63.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
580,13824,45.0,16.0,,40.0,63.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
581,13825,45.0,16.0,,40.0,63.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
582,13826,47.0,19.0,,45.0,71.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
583,13827,47.0,19.0,,45.0,71.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
584,13828,47.0,19.0,,45.0,71.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
585,13829,48.0,19.0,,45.0,71.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
586,13830,48.0,19.0,,45.0,71.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
587,13831,48.0,19.0,,45.0,71.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
588,13832,50.0,19.0,,45.0,71.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
589,13833,50.0,19.0,,45.0,71.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
